operational_view_date,user_uuid,customer_city,customer_country,order_uuid,parent_order_uuid,platform,fx_rate_loc_to_usd_fxn,list_price_operational,deal_discount_operational,gross_bookings_operational,margin_1_operational,vfm_operational,incentive_promo_code,last_status
2022-02-11,cb4edcce-005d-4c4a-84a3-396d2b147bab,New York,US,963412cb-dd44-436f-b181-e32b28fa9dc3,963412cb-dd44-436f-b181-e32b28fa9dc3,app,1.0,88.13,0.0,88.13,23.83,19.64,,redeemed
2022-02-12,436ce166-b309-4c6b-8b0c-198c3cf060fb,New York,US,e0d2b2f0-70f5-40f9-a28e-51db110aa0eb,e0d2b2f0-70f5-40f9-a28e-51db110aa0eb,app,1.0,79.39,0.0,79.39,20.08,13.84,,redeemed
2022-02-12,8cd11a07-7f84-4a4a-8a80-b62c5dbae008,Manchester,GB,030b734e-b7f0-4aa8-bdfb-1c78262b8f33,030b734e-b7f0-4aa8-bdfb-1c78262b8f33,web,1.27,121.33,0.0,121.33,37.38,26.73,,redeemed
2022-02-12,4140224e-176f-45ac-9f24-ce0e0b0a5a49,Valencia,ES,f8146b7d-98d4-4323-abae-5f525995bf49,f8146b7d-98d4-4323-abae-5f525995bf49,web,1.08,59.8,22.91,36.89,9.01,6.1,PROMO50,unredeemed
2022-02-14,75bc10c1-64dd-48e2-928f-c1241ccadb94,Naples,IT,c513312d-0b1b-456b-8325-f10fba687d34,c513312d-0b1b-456b-8325-f10fba687d34,web,1.08,214.85,28.07,186.78,47.5,32.16,PROMO75,unredeemed
2022-02-14,63101b95-7540-475b-a76d-d62536419e31,Chicago,US,247d8699-5dff-4d7a-a20d-1723b2850745,60edae86-5f2b-4d8b-b2ed-99b06c850954,app,1.0,65.84,0.0,65.84,18.2,13.29,,redeemed
2022-02-16,2fe6c97c-6001-49b1-9247-354cad0e340e,Rome,IT,4eb1fceb-fde9-49cc-9ade-d4676d94b501,4eb1fceb-fde9-49cc-9ade-d4676d94b501,app,1.08,258.75,63.2,-195.55,-76.95,-40.7,PROMO56,refunded
2022-02-18,b8e652f5-4586-4d10-8900-83e705f3ee89,Manchester,GB,6ed2d3d5-b234-4c1d-8210-ef3c130ce42d,6ed2d3d5-b234-4c1d-8210-ef3c130ce42d,web,1.27,128.5,0.0,128.5,53.12,33.17,,redeemed
2022-02-20,1b1a7a3f-4de0-409d-a15e-1e6ac9db5283,Leeds,GB,88c2ea52-3b17-4e80-9924-4b0b6d6979b6,69d76beb-7bfe-4c13-8b34-e03f93b3558c,web,1.27,128.88,0.0,128.88,35.98,31.86,,redeemed
2022-02-20,31942097-0ef9-4c74-8fe1-4e963c5e8c72,Los Angeles,US,5aed199a-815d-4072-b82c-7ec2d0770ec7,5f2c1a17-4f08-49a5-aee3-85b61f80b0f9,touch,1.0,127.07,0.0,127.07,53.37,42.65,,redeemed
2022-02-20,1cd5e383-1623-4886-86d4-235c37c626f8,Marseille,FR,5b76dc16-e646-42f2-a52c-ff0cd2231ad1,5b76dc16-e646-42f2-a52c-ff0cd2231ad1,app,1.08,29.88,0.0,29.88,9.07,8.06,,redeemed
2022-02-26,c8693e7a-2501-4d48-8feb-ae4b19815a1a,Chicago,US,b95bf19e-3e2f-4722-af21-9de1ec8bbc53,b95bf19e-3e2f-4722-af21-9de1ec8bbc53,web,1.0,86.37,32.49,53.88,17.86,16.44,PROMO91,redeemed
2022-02-26,4ff51227-2423-4f1a-bc2d-f83aa983ac21,Los Angeles,US,cbbd2c04-88ef-48b8-b4ae-49073b1b68d6,35cdb47f-5958-4581-b8c0-e46a48ac5430,app,1.0,133.72,0.0,-133.72,-47.1,-40.64,,refunded
2022-02-26,6f89b3bb-9633-4954-b0ae-ef64267ad2ed,Phoenix,US,4472b11f-f04c-4901-8b78-0c3848729d07,4472b11f-f04c-4901-8b78-0c3848729d07,app,1.0,45.47,0.0,45.47,12.14,9.21,,redeemed
2022-02-26,b8e652f5-4586-4d10-8900-83e705f3ee89,Manchester,GB,340df625-975d-4422-8ee1-58a5a7ea6099,340df625-975d-4422-8ee1-58a5a7ea6099,web,1.27,33.2,5.8,-27.4,-6.09,-6.06,PROMO63,refunded
2022-02-27,2d62e63f-0e25-4d4d-b1c5-90f114d7b366,Barcelona,ES,562e69ae-1333-4932-87ad-75c22f792920,e52afa93-039e-4eda-b6dd-ffbb307538cd,touch,1.08,15.5,0.0,-15.5,-4.63,-2.82,,refunded
2022-02-28,a1defa36-928d-4e05-9e7d-695914fcf25b,Krakow,PL,be526a05-b40c-4bef-b938-a32e08da01f4,bd9a74e5-312c-4531-9a13-48e294567b4e,web,0.25,267.7,0.0,267.7,71.82,49.58,,redeemed
2022-02-28,6d4e8f21-9865-4a28-b858-03e63b5a64de,Marseille,FR,22eadec1-18f7-4a75-a5cb-f7c94803386b,22eadec1-18f7-4a75-a5cb-f7c94803386b,app,1.08,46.8,10.35,-36.45,-9.52,-8.82,PROMO75,refunded
2022-03-02,517383a5-8d1c-45e8-be37-6cea8421d601,Los Angeles,US,bc491fcc-996a-4dcf-a680-38dd50b98fd2,7d997ff1-ad15-42ed-8745-df01ba98d076,touch,1.0,149.84,33.46,-116.38,-34.55,-34.64,PROMO35,refunded
2022-03-06,3dd29db9-5614-493d-8291-2a92b3709b1a,Naples,IT,338da31a-bc42-48e6-bfa2-6b9f7371b20f,338da31a-bc42-48e6-bfa2-6b9f7371b20f,app,1.08,213.24,0.0,213.24,56.64,64.06,,unredeemed
2022-03-08,fffcd159-1353-4419-b83b-80541f9f39e1,Birmingham,GB,5f7d90d0-2405-486e-ac29-4fe325b849b9,5f7d90d0-2405-486e-ac29-4fe325b849b9,app,1.27,217.96,27.99,189.97,69.89,48.42,PROMO58,unredeemed
2022-03-08,1851f014-fb8f-44e0-8d4d-0cc363edbeab,Barcelona,ES,d48d1f46-b6e8-4642-90c7-b743c09f9d90,db98ea2d-82c4-4206-a1d1-6d3f49ee2cc8,web,1.08,249.34,0.0,249.34,80.76,51.51,,redeemed
2022-03-08,31942097-0ef9-4c74-8fe1-4e963c5e8c72,Los Angeles,US,516f4618-a799-4ab1-bbb1-8f503fd8044b,516f4618-a799-4ab1-bbb1-8f503fd8044b,touch,1.0,259.93,32.4,227.53,61.0,60.17,PROMO43,redeemed
2022-03-09,9115c282-6e1e-4996-92e8-aec353492150,Lyon,FR,3c5e6d88-bd3a-41f6-ae79-225834c58432,3c5e6d88-bd3a-41f6-ae79-225834c58432,app,1.08,80.26,0.0,80.26,28.65,19.63,,unredeemed
2022-03-10,def5db5e-0ffb-4da9-8df5-ca3bfc41e000,Madrid,ES,ab249dbc-b7cd-4028-9b8c-336a4f1efb7d,ab249dbc-b7cd-4028-9b8c-336a4f1efb7d,web,1.08,100.93,32.03,68.9,21.03,18.84,PROMO39,expired
2022-03-11,639a3449-cc8a-4fd6-9abf-f185c509415c,Warsaw,PL,8095eefe-d4c4-4a12-b4d4-bb0492667f39,8095eefe-d4c4-4a12-b4d4-bb0492667f39,web,0.25,256.09,34.21,-221.88,-55.4,-60.58,PROMO13,refunded
2022-03-11,25254b00-4181-4d8a-8964-65d35130e9ac,Hamburg,DE,af22382d-6f64-4520-9526-c14e3cb9f56a,af22382d-6f64-4520-9526-c14e3cb9f56a,touch,1.08,134.55,45.11,89.44,21.41,17.18,PROMO11,redeemed
2022-03-14,ed5313b2-e688-4cc4-a85f-4905a4a02487,Manchester,GB,bab80c36-185f-48c8-80e2-2b4859d563aa,041d600c-1420-42b4-81cf-07005bab0b49,app,1.27,27.49,0.0,27.49,8.63,8.23,,redeemed
2022-03-14,9cb0fdf6-2ee7-4725-982c-032fc031fbcf,Valencia,ES,39414e7e-b810-4a69-979f-bc608ce5bcac,39414e7e-b810-4a69-979f-bc608ce5bcac,touch,1.08,76.28,0.0,76.28,27.51,16.24,,unredeemed
2022-03-15,fffcd159-1353-4419-b83b-80541f9f39e1,Birmingham,GB,2412681e-5806-4db5-9a17-ea193845fd7b,2412681e-5806-4db5-9a17-ea193845fd7b,web,1.27,85.48,22.34,-63.14,-20.55,-14.47,PROMO62,refunded
2022-03-17,10f408f6-2fe3-46f2-8cbb-bd006f9ffe9d,Valencia,ES,b7448e2c-c25e-4b88-859f-24c5b780be85,6704a635-88a8-4ebe-a711-a611efd28d1a,web,1.08,31.95,4.97,26.98,7.27,6.58,PROMO79,redeemed
2022-03-19,94a40740-7630-4a1c-a7d1-2895b2646b46,Naples,IT,6e6a9859-6776-4660-a0f1-4b35c835c0f7,6e6a9859-6776-4660-a0f1-4b35c835c0f7,app,1.08,101.9,0.0,101.9,31.1,22.34,,redeemed
2022-03-20,a77b0236-809a-465c-a417-76c4d1746654,Birmingham,GB,316696d7-6cf0-43f2-aaac-2d9b61d7f054,48e170f5-4626-4446-b03f-35082da2bcae,app,1.27,118.08,0.0,118.08,41.37,36.19,,expired
2022-03-23,92850562-9802-4ccb-acfc-f7d169d6711c,Chicago,US,febced12-2c62-482b-bc52-577df9186b4c,febced12-2c62-482b-bc52-577df9186b4c,app,1.0,120.45,0.0,120.45,37.43,22.57,,unredeemed
2022-03-24,1a53bc39-4246-4783-823d-0505d44d1b9a,Lyon,FR,2a241a6d-e402-471d-b030-c9e422e24f4b,2a241a6d-e402-471d-b030-c9e422e24f4b,touch,1.08,121.11,17.7,103.41,27.06,21.91,PROMO74,unredeemed
2022-03-24,f0295852-527a-49af-b02e-3830584b3d72,New York,US,47816865-5bee-4432-ac28-4d83a4568433,47816865-5bee-4432-ac28-4d83a4568433,touch,1.0,255.94,0.0,255.94,60.59,43.67,,redeemed
2022-03-24,496ba739-9169-44a6-afb5-bab4af207254,Leeds,GB,64d538b9-71c5-437a-9fc3-1f02bff4d229,64d538b9-71c5-437a-9fc3-1f02bff4d229,web,1.27,13.86,1.82,12.04,2.88,2.08,PROMO13,redeemed
2022-03-26,50865f0b-57cf-4cf8-be9a-a47f402bc46f,Frankfurt,DE,67d8e585-0be2-4d1f-88b0-d11eda7f4d35,67d8e585-0be2-4d1f-88b0-d11eda7f4d35,app,1.08,152.93,0.0,152.93,43.49,33.91,,redeemed
2022-03-27,f013716d-76bb-4cc7-a8dd-f0e33078fd2f,Los Angeles,US,dda5f995-9198-40e9-8d86-7a0c43eb26f9,dda5f995-9198-40e9-8d86-7a0c43eb26f9,app,1.0,205.23,28.38,-176.85,-43.52,-40.92,PROMO92,refunded
2022-03-27,5f319ec2-47de-4ec4-bbb6-57af25533791,Houston,US,7906cc7c-d6b8-49be-8217-51fa3df4d3bf,7906cc7c-d6b8-49be-8217-51fa3df4d3bf,web,1.0,89.24,19.46,69.78,19.86,15.18,PROMO46,unredeemed
2022-03-28,2fc917f4-a9a1-4ce3-8926-ddf03c12b3c4,Phoenix,US,ba3ea8ab-48d3-4253-9ac9-37d1a2aab003,ba3ea8ab-48d3-4253-9ac9-37d1a2aab003,web,1.0,70.88,0.0,70.88,20.26,11.5,,unredeemed
2022-03-28,f013716d-76bb-4cc7-a8dd-f0e33078fd2f,Los Angeles,US,11495a31-62c2-4323-813e-93e833264b19,11495a31-62c2-4323-813e-93e833264b19,app,1.0,176.59,0.0,176.59,61.36,53.03,,redeemed
2022-03-29,3dd29db9-5614-493d-8291-2a92b3709b1a,Naples,IT,d062b257-a182-4407-a7fa-2831ee2372de,d062b257-a182-4407-a7fa-2831ee2372de,web,1.08,206.59,0.0,206.59,61.14,47.61,,redeemed
2022-03-29,0a032510-ce19-4b21-a64d-9cbd1bead514,Naples,IT,9ba33dce-93f5-46ee-9a49-9debcf22599d,9ba33dce-93f5-46ee-9a49-9debcf22599d,touch,1.08,71.69,0.0,-71.69,-18.83,-14.89,,refunded
2022-03-31,b80cd3ca-3abb-405a-82e0-c0aa16a85d7b,Houston,US,d51a03bb-6073-45df-ba60-c542b0662411,d51a03bb-6073-45df-ba60-c542b0662411,app,1.0,28.7,0.0,28.7,8.83,6.53,,redeemed
2022-04-01,42379f84-1fd5-40a3-9788-6bfbc797b1b3,Valencia,ES,614ee64f-bd15-489e-9657-270db5d2c808,39ac9046-1a0e-4754-ad7a-96ed5cbf866f,app,1.08,191.44,0.0,191.44,44.18,45.95,,redeemed
2022-04-01,dbf6a500-8db6-4bf7-bb83-2c9bc0d60d47,Chicago,US,4595d0a8-93d4-4311-a647-7a40ebdd8e02,fb01fde8-4bc1-4b26-9ce4-21ccf109a429,app,1.0,227.74,48.24,179.5,37.32,39.22,PROMO53,unredeemed
2022-04-01,58f693c7-bdd9-45a1-927a-d2df7a18b852,Phoenix,US,c726099a-6987-418b-a221-84383649fcc7,7081127e-e089-4d4b-9c0f-92cc12e6782b,app,1.0,73.41,0.0,73.41,27.72,22.46,,redeemed
2022-04-01,167aa0ec-cc51-4475-bcc8-0eba4f90ef52,Rome,IT,033a33ea-6ba0-4e21-89e5-235a43c5f497,64d0d64a-3545-4142-836b-7bdc57efacb9,app,1.08,251.19,53.26,197.93,52.48,50.8,PROMO13,redeemed
2022-04-01,496ba739-9169-44a6-afb5-bab4af207254,Leeds,GB,5afbfd58-ae2d-4420-9d17-5843ec7f10f7,29e90b43-797e-4b57-abe8-f0148d553a55,app,1.27,31.38,0.0,31.38,8.27,6.18,,unredeemed
2022-04-03,29e697df-2fa6-46b1-851e-25c89d233a1f,Milan,IT,8eadafe9-1b99-4690-a9c4-5940ce58f7c4,8eadafe9-1b99-4690-a9c4-5940ce58f7c4,web,1.08,261.3,38.12,223.18,59.2,35.28,PROMO55,redeemed
2022-04-04,92850562-9802-4ccb-acfc-f7d169d6711c,Chicago,US,d384767c-5a8f-4f0c-bbfe-22a4da9f5b06,a85c57f8-93f7-447a-b67d-8dcbad642a3e,app,1.0,121.83,0.0,121.83,27.28,21.24,,unredeemed
2022-04-05,31942097-0ef9-4c74-8fe1-4e963c5e8c72,Los Angeles,US,c63caa4b-6d5a-4c71-a01c-43ff7e9c1648,b67e2b9e-8cb1-4fd9-a865-7912545ec3df,app,1.0,47.89,0.0,-47.89,-13.32,-9.14,,refunded
2022-04-05,a77b0236-809a-465c-a417-76c4d1746654,Birmingham,GB,e4370352-8783-4e4d-9781-770856f926a9,e4370352-8783-4e4d-9781-770856f926a9,app,1.27,59.27,8.47,50.8,19.29,10.55,PROMO63,unredeemed
2022-04-06,244a1a93-6435-42bc-a346-e1570c33077e,Phoenix,US,d6ab9372-9286-4e5a-ae54-d2ac867f3ad9,d6ab9372-9286-4e5a-ae54-d2ac867f3ad9,web,1.0,185.37,27.25,158.12,51.13,42.27,PROMO64,redeemed
2022-04-07,f4006ce1-a385-404f-8030-71fc252bb616,Manchester,GB,86e6f3f1-44a9-467b-86eb-689de30555c1,6264025f-b527-4fb6-91af-ff5da155d26f,web,1.27,129.2,0.0,129.2,39.06,26.43,,redeemed
2022-04-09,db3347eb-53c6-4641-9f23-6ead2be9d4f8,Milan,IT,a67e6078-2e07-45c5-8c83-a7d34472c462,a67e6078-2e07-45c5-8c83-a7d34472c462,web,1.08,142.99,0.0,142.99,41.67,36.35,,redeemed
2022-04-13,abeebb5d-e1eb-49ec-bbe8-23a1039b0554,Phoenix,US,fd331183-3138-4f8d-9ccc-ab796652b97a,fd331183-3138-4f8d-9ccc-ab796652b97a,web,1.0,257.34,0.0,257.34,75.14,45.5,,expired
2022-04-14,cda005dd-6974-4afd-953b-2ba0e6c30ca8,Phoenix,US,2cc4aa3f-a063-44f1-88c3-6d388f2d4e6b,2cc4aa3f-a063-44f1-88c3-6d388f2d4e6b,web,1.0,165.54,0.0,165.54,57.55,33.33,,expired
2022-04-15,c5997e8f-3b53-4a78-ade6-a5e660ef9b5b,Birmingham,GB,1414ebde-a060-4771-8af4-9b8836c4629b,0fcf979b-66c9-4001-a26a-b4780673e8b4,app,1.27,135.46,33.82,101.64,32.45,28.61,PROMO67,redeemed
2022-04-16,757950e3-2fb8-4c27-9313-d871b978e06a,Warsaw,PL,49719dec-d300-449b-99a6-f4fd621750a7,49719dec-d300-449b-99a6-f4fd621750a7,app,0.25,146.67,0.0,146.67,57.29,47.44,,unredeemed
2022-04-16,fc411c23-dbf8-46f9-8338-36c3bba6349b,Valencia,ES,47d6e744-bfc1-4d32-9f62-0290f9e7a0ae,47d6e744-bfc1-4d32-9f62-0290f9e7a0ae,web,1.08,46.88,0.0,46.88,14.23,8.57,,unredeemed
2022-04-17,4f575983-f9f3-4489-b47c-25f61e526323,Berlin,DE,e8d5aec4-a6ac-45b9-9810-7c14ae16f54f,e8d5aec4-a6ac-45b9-9810-7c14ae16f54f,web,1.08,141.06,0.0,141.06,35.82,31.37,,redeemed
2022-04-17,858c41d6-98d6-456e-806d-b659fddf8e20,Marseille,FR,a8949a3e-45cc-4541-8efd-f890489fb46c,a8949a3e-45cc-4541-8efd-f890489fb46c,web,1.08,260.37,0.0,260.37,72.89,56.12,,redeemed
2022-04-17,e7c0a699-0155-41c7-866e-a93dbfbbf0c7,Berlin,DE,30fa48d9-9bc0-43cf-bd4b-670a4d6fcc67,30fa48d9-9bc0-43cf-bd4b-670a4d6fcc67,app,1.08,164.32,0.0,164.32,43.81,26.28,,unredeemed
2022-04-20,63101b95-7540-475b-a76d-d62536419e31,Chicago,US,c8591a6f-1307-4ec0-acdc-fcc02f2247af,c8591a6f-1307-4ec0-acdc-fcc02f2247af,app,1.0,85.98,0.0,85.98,21.18,21.81,,redeemed
2022-04-20,25254b00-4181-4d8a-8964-65d35130e9ac,Hamburg,DE,123b36fb-0754-4bcc-82dc-faa945f4a613,0a1106ab-bf0a-4240-a621-ac735c92058d,web,1.08,279.42,0.0,279.42,95.51,81.89,,expired
2022-04-23,63101b95-7540-475b-a76d-d62536419e31,Chicago,US,0e835c5c-5bd0-4302-b9a2-a466ea7fbf9a,0e835c5c-5bd0-4302-b9a2-a466ea7fbf9a,app,1.0,136.93,53.91,83.02,24.97,21.16,PROMO23,unredeemed
2022-04-24,ad0f084b-0053-4b8d-a352-96a11da0d54b,Lyon,,e5e5aa2f-b9de-412c-980f-091917561a30,e5e5aa2f-b9de-412c-980f-091917561a30,app,1.08,57.74,0.0,57.74,13.53,12.11,,unredeemed
2022-04-24,639a3449-cc8a-4fd6-9abf-f185c509415c,Warsaw,PL,89a80835-62f7-4e2d-9bed-cc78626521ac,89a80835-62f7-4e2d-9bed-cc78626521ac,web,0.25,184.47,59.22,125.25,45.46,31.53,PROMO18,unredeemed
2022-04-25,f75f65e0-fdd6-4c33-8591-bc716b1f7e37,Barcelona,ES,33d1bb38-85cd-4380-b308-5a138f5913ee,33d1bb38-85cd-4380-b308-5a138f5913ee,touch,1.08,150.86,18.9,131.96,34.62,31.16,PROMO25,redeemed
2022-04-27,0ce2d188-02e2-4e70-a9d6-98172e0a9631,Leeds,GB,10913961-d8a5-44a1-8262-fd547955ae82,8ef5cac6-6ad2-488a-8cdb-fbe522944021,web,1.27,29.48,4.92,-24.56,-5.7,-3.85,PROMO30,refunded
2022-04-29,0b586175-1bf6-41a7-9d30-6b815463b7e5,Manchester,GB,ff8413d1-b2da-4659-b3c3-2698c703355c,ff8413d1-b2da-4659-b3c3-2698c703355c,web,1.27,259.1,0.0,-259.1,-84.24,-70.12,,refunded
2022-05-01,10c786ac-a886-4f80-83da-5b61f5a106ad,Milan,IT,3386050b-fa6e-4b21-a240-07b5a820eb80,3386050b-fa6e-4b21-a240-07b5a820eb80,web,1.08,182.83,0.0,182.83,58.48,42.27,,redeemed
2022-05-02,f4b1dcde-ea2b-44c0-88b7-5a0805094fd4,Munich,DE,17a9e422-a48b-42c9-a3d8-84f47170193f,17a9e422-a48b-42c9-a3d8-84f47170193f,web,1.08,128.55,0.0,-128.55,-36.82,-30.2,,refunded
2022-05-04,eb314b59-f34b-4713-813c-992f36b28fe1,Houston,US,5ca09601-2435-43f6-a512-b478f7c4f84f,5ca09601-2435-43f6-a512-b478f7c4f84f,web,1.0,149.87,0.0,149.87,48.83,26.17,,redeemed
2022-05-06,d563d0c1-9497-483e-89aa-af96c4267147,Munich,DE,e7f52ebe-9cdc-40b0-bc16-53f6dd5f3525,273ca1c9-c11a-4eed-bf50-0b197f758a93,app,1.08,98.24,21.92,76.32,25.32,18.93,PROMO96,unredeemed
2022-05-08,63101b95-7540-475b-a76d-d62536419e31,Chicago,US,dce68755-84c2-4fa8-bee7-c751043d117b,dce68755-84c2-4fa8-bee7-c751043d117b,app,1.0,29.65,6.81,22.84,6.3,5.81,PROMO10,redeemed
2022-05-08,66dcdc8e-acb5-41f6-ac10-0ca2e802ffba,Paris,FR,19d3d363-51e5-440e-a433-1b8303949100,19d3d363-51e5-440e-a433-1b8303949100,touch,1.08,130.29,0.0,130.29,38.66,25.31,,redeemed
2022-05-10,aed1df73-20e3-4b73-b655-a1888ebb290a,Houston,US,8260f891-0eb6-4c1f-bb59-a7e89530eba7,74a6f102-25a4-40d4-a6fb-98774e7b6aed,web,1.0,34.64,8.95,25.69,6.36,4.77,PROMO10,unredeemed
2022-05-10,f4b1dcde-ea2b-44c0-88b7-5a0805094fd4,Munich,DE,6cd9762d-7ef3-4b43-b07a-e5bd262c8769,6cd9762d-7ef3-4b43-b07a-e5bd262c8769,web,1.08,220.43,0.0,220.43,79.05,47.18,,redeemed
2022-05-11,a4ac1244-8cae-4f87-a76f-a4a26e373683,Warsaw,PL,390ff236-e382-41d0-a0b8-00032aaf8ae1,390ff236-e382-41d0-a0b8-00032aaf8ae1,app,0.25,110.3,0.0,110.3,36.24,28.47,,unredeemed
2022-05-11,072d316f-d66b-460b-8a0f-96b1a88938dd,Marseille,FR,97cef261-646d-4857-a1f1-10d97445e044,97cef261-646d-4857-a1f1-10d97445e044,web,1.08,276.32,75.35,200.97,73.96,56.65,PROMO71,redeemed
2022-05-14,6d4e8f21-9865-4a28-b858-03e63b5a64de,Marseille,FR,a3f60403-2a0c-4045-a7c1-ee2dc808b59b,761e5950-fe3d-4ec2-a823-3cbc95f660e0,app,1.08,235.69,61.39,174.3,59.2,37.35,PROMO75,redeemed
2022-05-14,b3ff602d-a1cd-4d72-8b75-a6c0646b35d5,Rome,IT,5a63449a-170d-4133-8c4a-816e98e10776,5a63449a-170d-4133-8c4a-816e98e10776,app,1.08,232.71,27.88,204.83,63.93,57.44,PROMO97,redeemed
2022-05-15,3428944d-dc06-4dd4-aeff-d6391a2c05d0,Los Angeles,US,8c96af60-d9d3-4171-a75b-a41d2c68eea0,8c96af60-d9d3-4171-a75b-a41d2c68eea0,app,1.0,219.03,50.42,-168.61,-56.84,-30.87,PROMO48,refunded
2022-05-16,76f9aae5-8d82-47c2-bd01-7dbb5b6db5b0,New York,US,98e0b095-fa76-4a04-b0a6-50d92ce759af,98e0b095-fa76-4a04-b0a6-50d92ce759af,app,1.0,126.13,0.0,126.13,50.76,33.49,,unredeemed
2022-05-17,369e8091-c895-4c16-9c26-f6ca76906dbc,Birmingham,GB,308d19ac-b7e1-48a7-ab96-89d42da5c64b,308d19ac-b7e1-48a7-ab96-89d42da5c64b,app,1.27,262.89,45.23,217.66,65.25,57.86,PROMO39,unredeemed
2022-05-19,b8e652f5-4586-4d10-8900-83e705f3ee89,Manchester,GB,900cb990-0d7b-4e20-8ef8-26934d66a4f1,900cb990-0d7b-4e20-8ef8-26934d66a4f1,web,1.27,239.84,34.59,205.25,42.96,43.33,PROMO69,expired
2022-05-19,af22bfc6-146a-4536-8a15-d0753e9ffc41,Krakow,PL,3f2f8539-4b5d-487f-8d93-b75f1494db14,3f2f8539-4b5d-487f-8d93-b75f1494db14,app,0.25,92.07,0.0,92.07,24.27,17.47,,unredeemed
2022-05-19,14b4eda9-5745-4a61-98a6-ebc58ee9360d,Rome,IT,aced580e-ee6b-4a6b-893a-25275e95a31f,aced580e-ee6b-4a6b-893a-25275e95a31f,web,1.08,188.5,0.0,188.5,58.49,34.67,,unredeemed
2022-05-21,244a1a93-6435-42bc-a346-e1570c33077e,Phoenix,US,e44d839f-59a6-4baa-841a-797574f04f45,e44d839f-59a6-4baa-841a-797574f04f45,web,1.0,36.33,0.0,36.33,13.97,8.38,,redeemed
2022-05-22,4db308a5-f7ea-4928-9d62-8b929e41ce39,Phoenix,US,c733c839-6c02-488c-ad57-a1ed311777f6,f617f2a3-c206-4cf0-a131-2480fce75524,app,1.0,148.73,0.0,148.73,40.29,33.58,,expired
2022-05-23,cfbc9ca9-13bf-4e31-ae02-f3f92c7d3d9e,Leeds,GB,ba1ade09-d58f-4d48-8173-6aa5cf2e0d6e,ba1ade09-d58f-4d48-8173-6aa5cf2e0d6e,web,1.27,133.85,0.0,-133.85,-37.77,-35.57,,refunded
2022-05-27,26453763-88b1-4a4f-b129-149fe7f9f97f,Birmingham,GB,fedfaff4-617f-4d99-a2d9-f432f03d170f,fedfaff4-617f-4d99-a2d9-f432f03d170f,web,1.27,237.83,0.0,237.83,90.02,63.92,,redeemed
2022-06-02,0ad0df8a-e2f2-4ca4-b211-5dc4c7b24fd8,Madrid,ES,0795f377-4483-4678-9ccc-ab2d82e48e19,0795f377-4483-4678-9ccc-ab2d82e48e19,app,1.08,147.69,0.0,147.69,46.31,23.64,,redeemed
2022-06-04,4f575983-f9f3-4489-b47c-25f61e526323,Berlin,DE,68d80ed9-dcab-47af-bd30-d7fde2806274,68d80ed9-dcab-47af-bd30-d7fde2806274,web,1.08,252.4,89.94,-162.46,-64.54,-52.44,PROMO48,refunded
2022-06-05,9706b051-2ed9-4e73-b830-90b40c5607ee,Madrid,ES,1e4339e9-6c24-459e-ac43-a24991b574c6,0ca6c65e-af53-44b5-8f39-144d1390a1d2,web,1.08,207.01,0.0,207.01,82.79,64.56,,redeemed
2022-06-05,1e3a9642-bbf6-4a23-8949-2d528129e279,Manchester,GB,b753aa27-0c4a-4e7a-9946-c507851628c2,91f10cb9-ba71-43f5-aaaa-f278b92c0432,app,1.27,195.91,29.47,166.44,44.46,43.54,PROMO17,redeemed
2022-06-06,fc411c23-dbf8-46f9-8338-36c3bba6349b,Valencia,ES,b718561e-bbf9-479b-9580-565154e5bb3c,c1c42abf-86b2-4e2b-8ed3-2cedb0c5308b,app,1.08,221.96,0.0,221.96,58.54,63.8,,redeemed
2022-06-06,16a6e81b-7aef-48c9-ad45-66d0b86d3346,Houston,US,01d78e3c-d3fc-4230-90ad-95dc5854c04e,01d78e3c-d3fc-4230-90ad-95dc5854c04e,touch,1.0,241.45,59.04,182.41,48.33,38.44,PROMO39,redeemed
2022-06-07,58c2388e-60a0-46ad-a72a-983650f6a61d,Madrid,ES,7c30849e-abdd-432d-8306-375de7996d30,7c30849e-abdd-432d-8306-375de7996d30,touch,1.08,37.45,0.0,-37.45,-13.26,-8.3,,refunded
2022-06-07,744a9aba-a74f-459d-91e4-8861a40cac8b,New York,US,e87feb93-c00b-4a6a-9c9f-4c88b173854a,e87feb93-c00b-4a6a-9c9f-4c88b173854a,web,1.0,158.19,47.65,110.54,28.87,21.37,PROMO60,redeemed
2022-06-09,26453763-88b1-4a4f-b129-149fe7f9f97f,Birmingham,GB,0e0fba71-dd2a-4363-9b71-d9d5fc9735d5,0e0fba71-dd2a-4363-9b71-d9d5fc9735d5,web,1.27,202.42,0.0,202.42,80.03,49.7,,unredeemed
2022-06-09,13610459-4930-44f2-bfe7-a286bd25be26,Birmingham,GB,04e53ebe-c253-4a98-9387-2ab1aee4d48b,04e53ebe-c253-4a98-9387-2ab1aee4d48b,web,1.27,278.01,0.0,278.01,65.98,63.22,,unredeemed
2022-06-10,3cb3c7c1-35d8-4d19-a993-013d8602b181,Los Angeles,US,623b7487-ee89-492d-a461-cc692648d5d9,7f23182d-20df-4f0d-ad54-63c8b039870d,web,1.0,218.13,30.52,187.61,58.02,38.95,PROMO45,redeemed
